"model_registry_id","calibration_method","feature_variant","C","class_weight","sample_weight","coverage","fold_information","artifact_id","evaluation_protocol_version","status","reason","evidence"
"828","RAW","BASE","0,1",,"time_decay(tau=5)","1","GROUPED_WALK_FORWARD; fold_id not persisted","88","polymarket_logreg_eval_v1","REPLAY_READY","RAW score is persisted and the OOF artifact is VALID_FOR_REPLAY.","BASE features=mid_price,spread,time_left_min; raw_score=true; artifact is VALID_FOR_REPLAY; protocol=polymarket_logreg_eval_v1; fold_id is not persisted but RAW replay does not require retrospective calibration."
"828","RAW","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"828","RAW","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"828","RAW","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"828","PLATT","BASE","0,1",,"time_decay(tau=5)","1","GROUPED_WALK_FORWARD; fold_id not persisted","88","polymarket_logreg_eval_v1","RETRAIN_REQUIRED","PLATT calibration artifact is not persisted for this candidate; the persisted method is RAW.","BASE features and raw OOF score are available, but no candidate-specific PLATT assignment/calibration artifact is available."
"828","PLATT","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"828","PLATT","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"828","PLATT","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"828","ISOTONIC","BASE","0,1",,"time_decay(tau=5)","1","GROUPED_WALK_FORWARD; fold_id not persisted","88","polymarket_logreg_eval_v1","RETRAIN_REQUIRED","ISOTONIC requires retraining with persisted fold_id and calibration membership.","Step 3 commit 79bc49c: fold_id and train/calibration/validation membership are absent for all 60 candidates; no retrospective Isotonic."
"828","ISOTONIC","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"828","ISOTONIC","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"828","ISOTONIC","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"829","RAW","BASE","0,1",,"uniform","1","GROUPED_WALK_FORWARD; fold_id not persisted","89","polymarket_logreg_eval_v1","REPLAY_READY","RAW score is persisted and the OOF artifact is VALID_FOR_REPLAY.","BASE features=mid_price,spread,time_left_min; raw_score=true; artifact is VALID_FOR_REPLAY; protocol=polymarket_logreg_eval_v1; fold_id is not persisted but RAW replay does not require retrospective calibration."
"829","RAW","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"829","RAW","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"829","RAW","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"829","PLATT","BASE","0,1",,"uniform","1","GROUPED_WALK_FORWARD; fold_id not persisted","89","polymarket_logreg_eval_v1","RETRAIN_REQUIRED","PLATT calibration artifact is not persisted for this candidate; the persisted method is RAW.","BASE features and raw OOF score are available, but no candidate-specific PLATT assignment/calibration artifact is available."
"829","PLATT","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"829","PLATT","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"829","PLATT","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"829","ISOTONIC","BASE","0,1",,"uniform","1","GROUPED_WALK_FORWARD; fold_id not persisted","89","polymarket_logreg_eval_v1","RETRAIN_REQUIRED","ISOTONIC requires retraining with persisted fold_id and calibration membership.","Step 3 commit 79bc49c: fold_id and train/calibration/validation membership are absent for all 60 candidates; no retrospective Isotonic."
"829","ISOTONIC","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"829","ISOTONIC","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"829","ISOTONIC","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"830","RAW","BASE","0,1",,"uniform","1","GROUPED_WALK_FORWARD; fold_id not persisted","90","polymarket_logreg_eval_v1","REPLAY_READY","RAW score is persisted and the OOF artifact is VALID_FOR_REPLAY.","BASE features=mid_price,spread,time_left_min; raw_score=true; artifact is VALID_FOR_REPLAY; protocol=polymarket_logreg_eval_v1; fold_id is not persisted but RAW replay does not require retrospective calibration."
"830","RAW","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"830","RAW","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"830","RAW","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"830","PLATT","BASE","0,1",,"uniform","1","GROUPED_WALK_FORWARD; fold_id not persisted","90","polymarket_logreg_eval_v1","REPLAY_READY","Persisted training_params.calibration_method=PLATT for this candidate.","BASE features=mid_price,spread,time_left_min; persisted PLATT assignment; calibrated_score=true; artifact is VALID_FOR_REPLAY; protocol=polymarket_logreg_eval_v1."
"830","PLATT","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"830","PLATT","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"830","PLATT","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"830","ISOTONIC","BASE","0,1",,"uniform","1","GROUPED_WALK_FORWARD; fold_id not persisted","90","polymarket_logreg_eval_v1","RETRAIN_REQUIRED","ISOTONIC requires retraining with persisted fold_id and calibration membership.","Step 3 commit 79bc49c: fold_id and train/calibration/validation membership are absent for all 60 candidates; no retrospective Isotonic."
"830","ISOTONIC","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"830","ISOTONIC","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"830","ISOTONIC","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"831","RAW","BASE","0,1",,"time_decay(tau=5)","1","GROUPED_WALK_FORWARD; fold_id not persisted","91","polymarket_logreg_eval_v1","REPLAY_READY","RAW score is persisted and the OOF artifact is VALID_FOR_REPLAY.","BASE features=mid_price,spread,time_left_min; raw_score=true; artifact is VALID_FOR_REPLAY; protocol=polymarket_logreg_eval_v1; fold_id is not persisted but RAW replay does not require retrospective calibration."
"831","RAW","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"831","RAW","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"831","RAW","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"831","PLATT","BASE","0,1",,"time_decay(tau=5)","1","GROUPED_WALK_FORWARD; fold_id not persisted","91","polymarket_logreg_eval_v1","RETRAIN_REQUIRED","PLATT calibration artifact is not persisted for this candidate; the persisted method is RAW.","BASE features and raw OOF score are available, but no candidate-specific PLATT assignment/calibration artifact is available."
"831","PLATT","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
"831","PLATT","LAGS",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","LAGS feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no LAGS artifact or fold-level feature evidence."
"831","PLATT","SEQUENCE",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","SEQUENCE feature variant is not persisted; sequence_coverage=1.0 alone does not prove a persisted sequence artifact.","Snapshot persists only BASE features mid_price,spread,time_left_min; no SEQUENCE artifact or fold-level feature evidence."
"831","ISOTONIC","BASE","0,1",,"time_decay(tau=5)","1","GROUPED_WALK_FORWARD; fold_id not persisted","91","polymarket_logreg_eval_v1","RETRAIN_REQUIRED","ISOTONIC requires retraining with persisted fold_id and calibration membership.","Step 3 commit 79bc49c: fold_id and train/calibration/validation membership are absent for all 60 candidates; no retrospective Isotonic."
"831","ISOTONIC","DERIVED",,,,"1",,,"polymarket_logreg_eval_v1","RETRAIN_REQUIRED","DERIVED feature variant is not persisted; only BASE features are available.","Snapshot persists only BASE features mid_price,spread,time_left_min; no DERIVED artifact or fold-level feature evidence."
